"","population","ReproS","Age","Year_last_seen","First_breeding_attempt","YearPop","cohortPop","lifetime_repro_output","nb_breeding_attempts","ID"
"7670","Kerguelen",1,12,2024,"yes","2016-Kerguelen","2004-Kerguelen",5,9,"ID_1002"
"7671","Kerguelen",1,17,2024,"no","2021-Kerguelen","2004-Kerguelen",5,9,"ID_1002"
"7672","Kerguelen",1,16,2024,"no","2020-Kerguelen","2004-Kerguelen",5,9,"ID_1002"
"7673","Kerguelen",0,15,2024,"no","2019-Kerguelen","2004-Kerguelen",5,9,"ID_1002"
"7674","Kerguelen",0,14,2024,"no","2018-Kerguelen","2004-Kerguelen",5,9,"ID_1002"
"7675","Kerguelen",0,19,2024,"no","2023-Kerguelen","2004-Kerguelen",5,9,"ID_1002"
"7676","Kerguelen",0,18,2024,"no","2022-Kerguelen","2004-Kerguelen",5,9,"ID_1002"
"7677","Kerguelen",1,12,2024,"no","2016-Kerguelen","2004-Kerguelen",5,8,"ID_1003"
"7678","Kerguelen",1,16,2024,"no","2020-Kerguelen","2004-Kerguelen",5,8,"ID_1003"
"7679","Kerguelen",1,20,2024,"no","2024-Kerguelen","2004-Kerguelen",5,8,"ID_1003"
"7680","Kerguelen",0,14,2024,"no","2018-Kerguelen","2004-Kerguelen",5,8,"ID_1003"
"7681","Kerguelen",1,13,2024,"no","2017-Kerguelen","2004-Kerguelen",5,8,"ID_1003"
"7682","Kerguelen",1,15,2024,"no","2019-Kerguelen","2004-Kerguelen",5,8,"ID_1003"
"7683","Kerguelen",0,11,2024,"yes","2015-Kerguelen","2004-Kerguelen",5,8,"ID_1003"
"7684","Kerguelen",0,17,2024,"no","2021-Kerguelen","2004-Kerguelen",5,8,"ID_1003"
"7685","Kerguelen",0,17,2023,"no","2021-Kerguelen","2004-Kerguelen",3,5,"ID_1004"
"7686","Kerguelen",1,19,2023,"no","2023-Kerguelen","2004-Kerguelen",3,5,"ID_1004"
"7687","Kerguelen",0,18,2023,"no","2022-Kerguelen","2004-Kerguelen",3,5,"ID_1004"
"7688","Kerguelen",1,16,2023,"no","2020-Kerguelen","2004-Kerguelen",3,5,"ID_1004"
"7689","Kerguelen",1,15,2023,"yes","2019-Kerguelen","2004-Kerguelen",3,5,"ID_1004"
"7690","Kerguelen",0,18,2024,"no","2022-Kerguelen","2004-Kerguelen",5,8,"ID_1005"
"7691","Kerguelen",1,14,2024,"no","2018-Kerguelen","2004-Kerguelen",5,8,"ID_1005"
"7692","Kerguelen",1,11,2024,"yes","2015-Kerguelen","2004-Kerguelen",5,8,"ID_1005"
"7693","Kerguelen",1,12,2024,"no","2016-Kerguelen","2004-Kerguelen",5,8,"ID_1005"
"7694","Kerguelen",1,19,2024,"no","2023-Kerguelen","2004-Kerguelen",5,8,"ID_1005"
"7695","Kerguelen",0,15,2024,"no","2019-Kerguelen","2004-Kerguelen",5,8,"ID_1005"
"7696","Kerguelen",1,16,2024,"no","2020-Kerguelen","2004-Kerguelen",5,8,"ID_1005"
"7697","Kerguelen",0,20,2024,"no","2024-Kerguelen","2004-Kerguelen",5,8,"ID_1005"
"7698","Kerguelen",1,20,2024,"no","2024-Kerguelen","2004-Kerguelen",1,6,"ID_1006"
"7699","Kerguelen",0,16,2024,"no","2020-Kerguelen","2004-Kerguelen",1,6,"ID_1006"
"7700","Kerguelen",0,18,2024,"no","2022-Kerguelen","2004-Kerguelen",1,6,"ID_1006"
"7701","Kerguelen",0,15,2024,"no","2019-Kerguelen","2004-Kerguelen",1,6,"ID_1006"
"7702","Kerguelen",0,17,2024,"no","2021-Kerguelen","2004-Kerguelen",1,6,"ID_1006"
"7703","Kerguelen",0,14,2024,"yes","2018-Kerguelen","2004-Kerguelen",1,6,"ID_1006"
"7704","Kerguelen",0,8,2013,"yes","2012-Kerguelen","2004-Kerguelen",1,2,"ID_1007"
"7705","Kerguelen",1,9,2013,"no","2013-Kerguelen","2004-Kerguelen",1,2,"ID_1007"
"7706","Kerguelen",0,8,2012,"no","2012-Kerguelen","2004-Kerguelen",0,2,"ID_1008"
"7707","Kerguelen",0,17,2024,"no","2022-Kerguelen","2005-Kerguelen",3,6,"ID_1009"
"7708","Kerguelen",1,19,2024,"no","2024-Kerguelen","2005-Kerguelen",3,6,"ID_1009"
"7709","Kerguelen",0,14,2024,"no","2019-Kerguelen","2005-Kerguelen",3,6,"ID_1009"
"7710","Kerguelen",0,15,2024,"no","2020-Kerguelen","2005-Kerguelen",3,6,"ID_1009"
"7711","Kerguelen",1,18,2024,"no","2023-Kerguelen","2005-Kerguelen",3,6,"ID_1009"
"7712","Kerguelen",1,11,2024,"yes","2016-Kerguelen","2005-Kerguelen",3,6,"ID_1009"
"7713","Kerguelen",1,15,2021,"no","2020-Kerguelen","2005-Kerguelen",1,4,"ID_1010"
"7714","Kerguelen",0,14,2021,"no","2019-Kerguelen","2005-Kerguelen",1,4,"ID_1010"
"7715","Kerguelen",0,16,2022,"no","2021-Kerguelen","2005-Kerguelen",2,6,"ID_1011"
"7716","Kerguelen",0,17,2022,"no","2022-Kerguelen","2005-Kerguelen",2,6,"ID_1011"
"7717","Kerguelen",0,15,2022,"no","2020-Kerguelen","2005-Kerguelen",2,6,"ID_1011"
"7718","Kerguelen",1,13,2022,"no","2018-Kerguelen","2005-Kerguelen",2,6,"ID_1011"
"7719","Kerguelen",0,14,2022,"no","2019-Kerguelen","2005-Kerguelen",2,6,"ID_1011"
"7720","Kerguelen",1,12,2022,"yes","2017-Kerguelen","2005-Kerguelen",2,6,"ID_1011"
"7721","Kerguelen",0,19,2024,"no","2024-Kerguelen","2005-Kerguelen",2,3,"ID_1012"
"7722","Kerguelen",1,18,2024,"no","2023-Kerguelen","2005-Kerguelen",2,3,"ID_1012"
"7723","Kerguelen",1,17,2024,"yes","2022-Kerguelen","2005-Kerguelen",2,3,"ID_1012"
"7724","Kerguelen",0,19,2024,"no","2024-Kerguelen","2005-Kerguelen",0,5,"ID_1013"
"7725","Kerguelen",0,17,2024,"no","2022-Kerguelen","2005-Kerguelen",0,5,"ID_1013"
"7726","Kerguelen",0,14,2024,"no","2019-Kerguelen","2005-Kerguelen",0,5,"ID_1013"
"7727","Kerguelen",0,15,2024,"no","2020-Kerguelen","2005-Kerguelen",0,5,"ID_1013"
"7728","Kerguelen",0,11,2024,"yes","2016-Kerguelen","2005-Kerguelen",0,5,"ID_1013"
"7729","Kerguelen",0,17,2024,"no","2022-Kerguelen","2005-Kerguelen",1,7,"ID_1014"
"7730","Kerguelen",1,15,2024,"no","2020-Kerguelen","2005-Kerguelen",1,7,"ID_1014"
"7731","Kerguelen",0,19,2024,"no","2024-Kerguelen","2005-Kerguelen",1,7,"ID_1014"
"7732","Kerguelen",0,13,2024,"yes","2018-Kerguelen","2005-Kerguelen",1,7,"ID_1014"
"7733","Kerguelen",0,16,2024,"no","2021-Kerguelen","2005-Kerguelen",1,7,"ID_1014"
"7734","Kerguelen",0,14,2024,"no","2019-Kerguelen","2005-Kerguelen",1,7,"ID_1014"
"7735","Kerguelen",0,18,2024,"no","2023-Kerguelen","2005-Kerguelen",1,7,"ID_1014"
"7736","Kerguelen",1,19,2024,"no","2024-Kerguelen","2005-Kerguelen",5,8,"ID_1015"
"7737","Kerguelen",0,16,2024,"no","2021-Kerguelen","2005-Kerguelen",5,8,"ID_1015"
"7738","Kerguelen",1,12,2024,"no","2017-Kerguelen","2005-Kerguelen",5,8,"ID_1015"
"7739","Kerguelen",0,15,2024,"no","2020-Kerguelen","2005-Kerguelen",5,8,"ID_1015"
"7740","Kerguelen",1,11,2024,"yes","2016-Kerguelen","2005-Kerguelen",5,8,"ID_1015"
"7741","Kerguelen",1,18,2024,"no","2023-Kerguelen","2005-Kerguelen",5,8,"ID_1015"
"7742","Kerguelen",1,13,2024,"no","2018-Kerguelen","2005-Kerguelen",5,8,"ID_1015"
"7743","Kerguelen",0,17,2024,"no","2022-Kerguelen","2005-Kerguelen",5,8,"ID_1015"
"7744","Kerguelen",0,14,2024,"yes","2019-Kerguelen","2005-Kerguelen",3,6,"ID_1016"
"7745","Kerguelen",0,18,2024,"no","2023-Kerguelen","2005-Kerguelen",3,6,"ID_1016"
"7746","Kerguelen",1,15,2024,"no","2020-Kerguelen","2005-Kerguelen",3,6,"ID_1016"
"7747","Kerguelen",1,16,2024,"no","2021-Kerguelen","2005-Kerguelen",3,6,"ID_1016"
"7748","Kerguelen",1,19,2024,"no","2024-Kerguelen","2005-Kerguelen",3,6,"ID_1016"
"7749","Kerguelen",0,17,2024,"no","2022-Kerguelen","2005-Kerguelen",3,6,"ID_1016"
"7750","Kerguelen",1,4,2009,"yes","2009-Kerguelen","2005-Kerguelen",1,1,"ID_1017"
"7751","Kerguelen",1,19,2024,"no","2024-Kerguelen","2005-Kerguelen",2,8,"ID_1018"
"7752","Kerguelen",0,18,2024,"no","2023-Kerguelen","2005-Kerguelen",2,8,"ID_1018"
"7753","Kerguelen",0,16,2024,"no","2021-Kerguelen","2005-Kerguelen",2,8,"ID_1018"
"7754","Kerguelen",0,13,2024,"no","2018-Kerguelen","2005-Kerguelen",2,8,"ID_1018"
"7755","Kerguelen",1,15,2024,"no","2020-Kerguelen","2005-Kerguelen",2,8,"ID_1018"
"7756","Kerguelen",0,14,2024,"no","2019-Kerguelen","2005-Kerguelen",2,8,"ID_1018"
"7757","Kerguelen",0,12,2024,"yes","2017-Kerguelen","2005-Kerguelen",2,8,"ID_1018"
"7758","Kerguelen",0,12,2021,"no","2017-Kerguelen","2005-Kerguelen",3,5,"ID_1019"
"7759","Kerguelen",1,14,2021,"no","2019-Kerguelen","2005-Kerguelen",3,5,"ID_1019"
"7760","Kerguelen",1,11,2021,"yes","2016-Kerguelen","2005-Kerguelen",3,5,"ID_1019"
"7761","Kerguelen",1,15,2021,"no","2020-Kerguelen","2005-Kerguelen",3,5,"ID_1019"
"7762","Kerguelen",0,16,2021,"no","2021-Kerguelen","2005-Kerguelen",3,5,"ID_1019"
"7763","Kerguelen",1,12,2020,"no","2017-Kerguelen","2005-Kerguelen",3,4,"ID_1020"
"7764","Kerguelen",1,11,2020,"yes","2016-Kerguelen","2005-Kerguelen",3,4,"ID_1020"
"7765","Kerguelen",0,14,2020,"no","2019-Kerguelen","2005-Kerguelen",3,4,"ID_1020"
"7766","Kerguelen",1,15,2020,"no","2020-Kerguelen","2005-Kerguelen",3,4,"ID_1020"
"7767","Kerguelen",1,13,2018,"no","2018-Kerguelen","2005-Kerguelen",2,2,"ID_1021"
"7768","Kerguelen",1,10,2018,"yes","2015-Kerguelen","2005-Kerguelen",2,2,"ID_1021"
"7769","Kerguelen",0,9,2015,"yes","2014-Kerguelen","2005-Kerguelen",1,2,"ID_1022"
"7770","Kerguelen",1,10,2015,"no","2015-Kerguelen","2005-Kerguelen",1,2,"ID_1022"
"7771","Kerguelen",1,18,2024,"no","2023-Kerguelen","2005-Kerguelen",4,5,"ID_1023"
"7772","Kerguelen",1,12,2024,"no","2017-Kerguelen","2005-Kerguelen",4,5,"ID_1023"
"7773","Kerguelen",0,11,2024,"no","2016-Kerguelen","2005-Kerguelen",4,5,"ID_1023"
"7774","Kerguelen",1,9,2024,"yes","2014-Kerguelen","2005-Kerguelen",4,5,"ID_1023"
"7775","Kerguelen",1,19,2024,"no","2024-Kerguelen","2005-Kerguelen",4,5,"ID_1023"
"7776","Kerguelen",0,14,2021,"no","2019-Kerguelen","2005-Kerguelen",1,4,"ID_1024"
"7777","Kerguelen",0,9,2021,"yes","2014-Kerguelen","2005-Kerguelen",1,4,"ID_1024"
"7778","Kerguelen",0,13,2021,"no","2018-Kerguelen","2005-Kerguelen",1,4,"ID_1024"
"7779","Kerguelen",1,15,2021,"no","2020-Kerguelen","2005-Kerguelen",1,4,"ID_1024"
"7780","Kerguelen",0,17,2023,"no","2022-Kerguelen","2005-Kerguelen",2,9,"ID_1025"
"7781","Kerguelen",0,16,2023,"no","2021-Kerguelen","2005-Kerguelen",2,9,"ID_1025"
"7782","Kerguelen",0,15,2023,"no","2020-Kerguelen","2005-Kerguelen",2,9,"ID_1025"
"7783","Kerguelen",1,11,2023,"no","2016-Kerguelen","2005-Kerguelen",2,9,"ID_1025"
"7784","Kerguelen",1,14,2023,"no","2019-Kerguelen","2005-Kerguelen",2,9,"ID_1025"
"7785","Kerguelen",0,9,2023,"yes","2014-Kerguelen","2005-Kerguelen",2,9,"ID_1025"
"7786","Kerguelen",0,10,2023,"no","2015-Kerguelen","2005-Kerguelen",2,9,"ID_1025"
"7787","Kerguelen",0,13,2023,"no","2018-Kerguelen","2005-Kerguelen",2,9,"ID_1025"
"7788","Kerguelen",1,9,2022,"no","2014-Kerguelen","2005-Kerguelen",2,2,"ID_1026"
"7789","Kerguelen",1,8,2022,"yes","2013-Kerguelen","2005-Kerguelen",2,2,"ID_1026"
"7790","Kerguelen",1,10,2016,"yes","2015-Kerguelen","2005-Kerguelen",1,1,"ID_1027"
"7791","Kerguelen",0,11,2016,"yes","2016-Kerguelen","2005-Kerguelen",0,1,"ID_1028"
"7792","Kerguelen",0,13,2021,"yes","2018-Kerguelen","2005-Kerguelen",2,4,"ID_1029"
"7793","Kerguelen",0,16,2021,"no","2021-Kerguelen","2005-Kerguelen",2,4,"ID_1029"
"7794","Kerguelen",1,14,2021,"no","2019-Kerguelen","2005-Kerguelen",2,4,"ID_1029"
"7795","Kerguelen",1,15,2021,"no","2020-Kerguelen","2005-Kerguelen",2,4,"ID_1029"
"7796","Kerguelen",0,17,2023,"no","2023-Kerguelen","2006-Kerguelen",0,3,"ID_1030"
"7797","Kerguelen",0,15,2023,"yes","2021-Kerguelen","2006-Kerguelen",0,3,"ID_1030"
"7798","Kerguelen",0,16,2023,"no","2022-Kerguelen","2006-Kerguelen",0,3,"ID_1030"
"7799","Kerguelen",1,12,2024,"no","2018-Kerguelen","2006-Kerguelen",4,7,"ID_1031"
"7800","Kerguelen",0,17,2024,"no","2023-Kerguelen","2006-Kerguelen",4,7,"ID_1031"
"7801","Kerguelen",1,13,2024,"no","2019-Kerguelen","2006-Kerguelen",4,7,"ID_1031"
"7802","Kerguelen",1,18,2024,"no","2024-Kerguelen","2006-Kerguelen",4,7,"ID_1031"
"7803","Kerguelen",0,10,2024,"yes","2016-Kerguelen","2006-Kerguelen",4,7,"ID_1031"
"7804","Kerguelen",1,15,2024,"no","2021-Kerguelen","2006-Kerguelen",4,7,"ID_1031"
"7805","Kerguelen",0,16,2024,"no","2022-Kerguelen","2006-Kerguelen",4,7,"ID_1031"
"7806","Kerguelen",0,12,2007,"no","1996-Kerguelen","1984-Kerguelen",6,12,"ID_1032"
"7807","Kerguelen",1,16,2007,"no","2000-Kerguelen","1984-Kerguelen",6,12,"ID_1032"
"7808","Kerguelen",0,20,2007,"no","2004-Kerguelen","1984-Kerguelen",6,12,"ID_1032"
"7809","Kerguelen",1,19,2007,"no","2003-Kerguelen","1984-Kerguelen",6,12,"ID_1032"
"7810","Kerguelen",0,23,2007,"no","2007-Kerguelen","1984-Kerguelen",6,12,"ID_1032"
"7811","Kerguelen",1,17,2007,"no","2001-Kerguelen","1984-Kerguelen",6,12,"ID_1032"
"7812","Kerguelen",1,14,2007,"no","1998-Kerguelen","1984-Kerguelen",6,12,"ID_1032"
"7813","Kerguelen",1,13,2007,"no","1997-Kerguelen","1984-Kerguelen",6,12,"ID_1032"
"7814","Kerguelen",0,21,2007,"no","2005-Kerguelen","1984-Kerguelen",6,12,"ID_1032"
"7815","Kerguelen",0,15,2007,"no","1999-Kerguelen","1984-Kerguelen",6,12,"ID_1032"
"7816","Kerguelen",0,22,2007,"no","2006-Kerguelen","1984-Kerguelen",6,12,"ID_1032"
"7817","Kerguelen",1,10,2007,"yes","1994-Kerguelen","1984-Kerguelen",6,12,"ID_1032"
"7818","Kerguelen",1,15,2022,"no","2021-Kerguelen","2006-Kerguelen",3,4,"ID_1033"
"7819","Kerguelen",1,13,2022,"yes","2019-Kerguelen","2006-Kerguelen",3,4,"ID_1033"
"7820","Kerguelen",1,14,2022,"no","2020-Kerguelen","2006-Kerguelen",3,4,"ID_1033"
"7821","Kerguelen",0,16,2022,"no","2022-Kerguelen","2006-Kerguelen",3,4,"ID_1033"
"7822","Kerguelen",0,12,2023,"yes","2018-Kerguelen","2006-Kerguelen",0,5,"ID_1034"
"7823","Kerguelen",0,14,2023,"no","2020-Kerguelen","2006-Kerguelen",0,5,"ID_1034"
"7824","Kerguelen",0,13,2023,"no","2019-Kerguelen","2006-Kerguelen",0,5,"ID_1034"
"7825","Kerguelen",0,15,2023,"no","2021-Kerguelen","2006-Kerguelen",0,5,"ID_1034"
"7826","Kerguelen",1,14,2023,"yes","2020-Kerguelen","2006-Kerguelen",3,3,"ID_1035"
"7827","Kerguelen",1,15,2023,"no","2021-Kerguelen","2006-Kerguelen",3,3,"ID_1035"
"7828","Kerguelen",1,16,2023,"no","2022-Kerguelen","2006-Kerguelen",3,3,"ID_1035"
"7829","Kerguelen",0,13,2021,"no","2019-Kerguelen","2006-Kerguelen",2,5,"ID_1036"
"7830","Kerguelen",1,12,2021,"no","2018-Kerguelen","2006-Kerguelen",2,5,"ID_1036"
"7831","Kerguelen",1,15,2021,"no","2021-Kerguelen","2006-Kerguelen",2,5,"ID_1036"
"7832","Kerguelen",0,14,2021,"no","2020-Kerguelen","2006-Kerguelen",2,5,"ID_1036"
"7833","Kerguelen",0,11,2021,"yes","2017-Kerguelen","2006-Kerguelen",2,5,"ID_1036"
"7834","Kerguelen",0,12,2022,"yes","2018-Kerguelen","2006-Kerguelen",0,2,"ID_1037"
"7835","Kerguelen",1,15,2023,"no","2021-Kerguelen","2006-Kerguelen",2,4,"ID_1038"
"7836","Kerguelen",0,12,2023,"yes","2018-Kerguelen","2006-Kerguelen",2,4,"ID_1038"
"7837","Kerguelen",0,13,2023,"no","2019-Kerguelen","2006-Kerguelen",2,4,"ID_1038"
"7838","Kerguelen",1,17,2023,"no","2023-Kerguelen","2006-Kerguelen",2,4,"ID_1038"
"7839","Kerguelen",1,18,2024,"no","2024-Kerguelen","2006-Kerguelen",1,3,"ID_1039"
"7840","Kerguelen",0,15,2024,"yes","2021-Kerguelen","2006-Kerguelen",1,3,"ID_1039"
"7841","Kerguelen",0,16,2024,"no","2022-Kerguelen","2006-Kerguelen",1,3,"ID_1039"
"7842","Kerguelen",1,11,2019,"yes","2017-Kerguelen","2006-Kerguelen",2,3,"ID_1040"
"7843","Kerguelen",0,12,2019,"no","2018-Kerguelen","2006-Kerguelen",2,3,"ID_1040"
"7844","Kerguelen",1,13,2019,"no","2019-Kerguelen","2006-Kerguelen",2,3,"ID_1040"
"7845","Kerguelen",0,15,2022,"no","2021-Kerguelen","2006-Kerguelen",1,4,"ID_1041"
"7846","Kerguelen",1,14,2022,"no","2020-Kerguelen","2006-Kerguelen",1,4,"ID_1041"
"7847","Kerguelen",0,13,2022,"yes","2019-Kerguelen","2006-Kerguelen",1,4,"ID_1041"
"7848","Kerguelen",0,16,2022,"no","2022-Kerguelen","2006-Kerguelen",1,4,"ID_1041"
"7849","Kerguelen",0,9,2016,"yes","2015-Kerguelen","2006-Kerguelen",0,2,"ID_1042"
"7850","Kerguelen",0,10,2016,"no","2016-Kerguelen","2006-Kerguelen",0,2,"ID_1042"
"7851","Kerguelen",1,15,2024,"no","2021-Kerguelen","2006-Kerguelen",3,6,"ID_1043"
"7852","Kerguelen",1,18,2024,"no","2024-Kerguelen","2006-Kerguelen",3,6,"ID_1043"
"7853","Kerguelen",0,11,2024,"yes","2017-Kerguelen","2006-Kerguelen",3,6,"ID_1043"
"7854","Kerguelen",1,16,2024,"no","2022-Kerguelen","2006-Kerguelen",3,6,"ID_1043"
"7855","Kerguelen",0,12,2024,"no","2018-Kerguelen","2006-Kerguelen",3,6,"ID_1043"
"7856","Kerguelen",1,13,2024,"no","2019-Kerguelen","2006-Kerguelen",3,7,"ID_1044"
"7857","Kerguelen",0,15,2024,"no","2021-Kerguelen","2006-Kerguelen",3,7,"ID_1044"
"7858","Kerguelen",0,16,2024,"no","2022-Kerguelen","2006-Kerguelen",3,7,"ID_1044"
"7859","Kerguelen",1,17,2024,"no","2023-Kerguelen","2006-Kerguelen",3,7,"ID_1044"
"7860","Kerguelen",0,12,2024,"no","2018-Kerguelen","2006-Kerguelen",3,7,"ID_1044"
"7861","Kerguelen",1,14,2024,"no","2020-Kerguelen","2006-Kerguelen",3,7,"ID_1044"
"7862","Kerguelen",0,11,2024,"yes","2017-Kerguelen","2006-Kerguelen",3,7,"ID_1044"
"7863","Kerguelen",0,17,2024,"no","2023-Kerguelen","2006-Kerguelen",4,8,"ID_1045"
"7864","Kerguelen",0,8,2024,"yes","2014-Kerguelen","2006-Kerguelen",4,8,"ID_1045"
"7865","Kerguelen",0,9,2024,"no","2015-Kerguelen","2006-Kerguelen",4,8,"ID_1045"
"7866","Kerguelen",1,10,2024,"no","2016-Kerguelen","2006-Kerguelen",4,8,"ID_1045"
"7867","Kerguelen",1,14,2024,"no","2020-Kerguelen","2006-Kerguelen",4,8,"ID_1045"
"7868","Kerguelen",0,16,2024,"no","2022-Kerguelen","2006-Kerguelen",4,8,"ID_1045"
"7869","Kerguelen",1,13,2024,"no","2019-Kerguelen","2006-Kerguelen",4,8,"ID_1045"
"7870","Kerguelen",1,11,2024,"no","2017-Kerguelen","2006-Kerguelen",4,8,"ID_1045"
